420,1,6.97E+00,1.03E+01
421,1,7.56E+00,9.62E+00
422,1,6.92E+00,9.55E+00
423,1,7.63E+00,9.86E+00
424,1,7.28E+00,9.80E+00
425,1,7.62E+00,1.06E+01
426,1,6.36E+00,9.24E+00
427,1,6.77E+00,9.85E+00
428,1,7.01E+00,1.01E+01
429,1,7.07E+00,9.98E+00
430,1,7.71E+00,1.06E+01
431,1,7.60E+00,9.84E+00
432,1,6.99E+00,1.06E+01
433,1,7.74E+00,9.85E+00
434,1,7.52E+00,9.44E+00
435,1,7.70E+00,9.93E+00
436,1,7.00E+00,1.07E+01
437,1,7.71E+00,1.02E+01
438,1,7.83E+00,9.60E+00
439,1,6.68E+00,9.13E+00
440,1,6.65E+00,9.61E+00
441,1,7.47E+00,1.00E+01
442,1,6.33E+00,9.53E+00
443,1,7.37E+00,9.88E+00
444,1,7.15E+00,1.03E+01
445,1,7.35E+00,9.21E+00
446,1,7.61E+00,9.22E+00
447,1,6.40E+00,1.02E+01
448,1,7.49E+00,9.95E+00
449,1,6.82E+00,1.03E+01
450,1,6.66E+00,9.84E+00
451,1,6.61E+00,1.04E+01
452,1,6.58E+00,1.08E+01
453,1,7.20E+00,9.90E+00
454,1,7.38E+00,1.05E+01
455,1,7.30E+00,1.01E+01
456,1,6.66E+00,9.47E+00
457,1,7.70E+00,9.93E+00
458,1,7.50E+00,9.91E+00
459,1,6.68E+00,9.46E+00
460,1,6.59E+00,1.06E+01
461,1,7.58E+00,9.51E+00
462,1,6.20E+00,1.02E+01
463,1,6.79E+00,9.38E+00
464,1,6.94E+00,9.40E+00
465,1,7.18E+00,9.83E+00
466,1,7.19E+00,1.06E+01
467,1,7.17E+00,1.04E+01
468,1,7.78E+00,1.04E+01
469,1,7.40E+00,9.82E+00
470,1,6.97E+00,1.00E+01
471,1,7.62E+00,9.87E+00
472,1,7.47E+00,1.04E+01
473,1,7.62E+00,1.03E+01
474,1,7.56E+00,1.04E+01
475,1,6.45E+00,9.50E+00
476,1,7.76E+00,1.04E+01
477,1,7.90E+00,1.01E+01
478,1,7.08E+00,1.07E+01
479,1,6.20E+00,1.02E+01
480,1,6.99E+00,9.06E+00
481,1,6.36E+00,9.85E+00
482,1,7.73E+00,9.68E+00
483,1,7.22E+00,1.03E+01
484,1,7.15E+00,9.29E+00
485,1,7.09E+00,1.01E+01
486,1,6.49E+00,1.00E+01
487,1,7.39E+00,9.28E+00
488,1,7.28E+00,1.09E+01
489,1,7.21E+00,1.08E+01
490,1,6.39E+00,1.02E+01
491,1,7.23E+00,9.21E+00
492,1,6.79E+00,9.15E+00
493,1,6.66E+00,1.04E+01
494,1,7.19E+00,9.31E+00
495,1,7.90E+00,9.58E+00
496,1,6.58E+00,9.46E+00
497,1,7.37E+00,9.98E+00
498,1,6.39E+00,1.02E+01
499,1,7.21E+00,9.23E+00
500,1,6.76E+00,1.09E+01
501,1,7.22E+00,9.52E+00
502,1,6.52E+00,9.20E+00
503,1,6.47E+00,9.98E+00
504,1,7.19E+00,1.04E+01
505,1,6.69E+00,9.94E+00
506,1,7.68E+00,1.07E+01
507,1,7.59E+00,9.95E+00
508,1,6.59E+00,9.71E+00
509,1,7.18E+00,1.07E+01
510,1,6.63E+00,9.79E+00
511,1,7.48E+00,9.67E+00
512,1,6.48E+00,9.82E+00
513,1,7.83E+00,1.00E+01
514,1,7.07E+00,9.25E+00
515,1,6.94E+00,1.01E+01
516,1,7.63E+00,1.03E+01
517,1,6.49E+00,1.07E+01
518,1,7.67E+00,1.01E+01
519,1,7.62E+00,1.03E+01
520,1,6.84E+00,1.04E+01
521,1,6.42E+00,1.02E+01
522,1,7.33E+00,1.07E+01
523,1,6.99E+00,9.13E+00
524,1,6.40E+00,1.02E+01
525,1,7.47E+00,9.85E+00
526,1,7.19E+00,9.18E+00
527,1,6.59E+00,1.06E+01
528,1,7.13E+00,9.86E+00
529,1,6.35E+00,9.88E+00
530,1,7.05E+00,9.85E+00
531,1,7.25E+00,1.01E+01
532,1,6.52E+00,1.04E+01
533,1,6.62E+00,1.01E+01
534,1,6.49E+00,1.02E+01
535,1,6.67E+00,9.74E+00
536,1,6.10E+00,1.00E+01
537,1,7.33E+00,1.01E+01
538,1,7.28E+00,1.01E+01
539,1,6.86E+00,1.02E+01
540,1,6.67E+00,9.86E+00
541,1,7.54E+00,1.05E+01
542,1,6.18E+00,1.01E+01
543,1,7.45E+00,9.95E+00
544,1,7.11E+00,9.58E+00
545,1,6.51E+00,1.07E+01
546,1,7.72E+00,9.40E+00
547,1,6.79E+00,1.09E+01
548,1,6.54E+00,9.34E+00
549,1,7.43E+00,9.57E+00
550,1,7.87E+00,1.05E+01
551,1,6.09E+00,1.02E+01
552,1,6.76E+00,1.00E+01
553,1,7.24E+00,1.04E+01
554,1,6.38E+00,1.06E+01
555,1,7.04E+00,1.05E+01
556,1,6.83E+00,1.03E+01
557,1,6.54E+00,1.07E+01
558,1,7.05E+00,1.03E+01
559,1,6.88E+00,1.09E+01
560,1,6.43E+00,1.06E+01
561,1,7.33E+00,1.01E+01
562,1,6.54E+00,9.79E+00
563,1,6.33E+00,9.73E+00
564,1,6.93E+00,1.02E+01
565,1,7.25E+00,1.09E+01
566,1,7.32E+00,1.03E+01
567,1,7.65E+00,9.27E+00
568,1,6.73E+00,9.71E+00
569,1,6.24E+00,1.00E+01
570,1,6.93E+00,9.35E+00
571,1,7.04E+00,9.09E+00
572,1,6.73E+00,1.09E+01
573,1,7.56E+00,1.06E+01
574,1,7.11E+00,1.04E+01
575,1,7.29E+00,1.09E+01
576,1,6.62E+00,9.92E+00
577,1,6.72E+00,1.00E+01
578,1,7.10E+00,1.05E+01
579,1,6.78E+00,9.54E+00
580,1,6.99E+00,9.05E+00
581,1,7.11E+00,9.57E+00
582,1,6.60E+00,1.03E+01
583,1,7.50E+00,1.03E+01
584,1,7.20E+00,9.09E+00
585,1,6.67E+00,1.00E+01
586,1,6.51E+00,9.36E+00
587,1,7.16E+00,1.01E+01
588,1,6.98E+00,9.61E+00
589,1,7.62E+00,1.01E+01
590,1,7.41E+00,1.03E+01
591,1,7.51E+00,1.02E+01
592,1,6.66E+00,9.98E+00
593,1,6.81E+00,9.77E+00
594,1,7.33E+00,9.53E+00
595,1,7.13E+00,1.06E+01
596,1,7.50E+00,9.68E+00
597,1,6.57E+00,9.14E+00
598,1,6.56E+00,9.47E+00
599,1,7.12E+00,9.93E+00
600,1,7.06E+00,1.08E+01
601,1,6.43E+00,1.00E+01
602,1,7.13E+00,9.27E+00
603,1,6.91E+00,9.68E+00
604,1,7.01E+00,9.73E+00
605,1,6.63E+00,9.46E+00
606,1,6.50E+00,1.04E+01
607,1,6.49E+00,9.43E+00
608,1,6.82E+00,9.49E+00
609,1,6.12E+00,9.76E+00
610,1,6.95E+00,1.05E+01
611,1,7.65E+00,1.06E+01
612,1,6.28E+00,1.06E+01
613,1,7.37E+00,1.00E+01
614,1,6.64E+00,1.03E+01
615,1,6.48E+00,9.37E+00
616,1,7.03E+00,1.02E+01
617,1,6.68E+00,1.07E+01
618,1,7.01E+00,1.02E+01
619,1,6.90E+00,9.71E+00
620,1,6.42E+00,1.02E+01
621,1,7.50E+00,1.04E+01
622,1,7.48E+00,9.45E+00
623,1,6.95E+00,1.06E+01
624,1,6.85E+00,9.50E+00
625,1,6.55E+00,9.55E+00
626,1,6.05E+00,1.02E+01
627,1,6.93E+00,1.01E+01
628,1,6.15E+00,1.01E+01
629,1,6.80E+00,9.28E+00
630,1,7.93E+00,9.91E+00
631,1,6.10E+00,9.90E+00
632,1,6.84E+00,9.80E+00
633,1,7.40E+00,1.04E+01
634,1,6.99E+00,1.04E+01
635,1,7.09E+00,1.05E+01
636,1,7.07E+00,1.07E+01
637,1,7.32E+00,9.41E+00
638,1,6.58E+00,1.06E+01
639,1,6.36E+00,9.95E+00
640,1,6.93E+00,1.00E+01
641,1,6.84E+00,9.41E+00
642,1,6.50E+00,1.02E+01
643,1,6.95E+00,9.17E+00
644,1,7.19E+00,1.08E+01
645,1,6.64E+00,9.40E+00
646,1,7.57E+00,9.75E+00
647,1,6.76E+00,9.85E+00
648,1,7.26E+00,9.51E+00
649,1,7.75E+00,9.91E+00
650,1,7.08E+00,9.14E+00
651,1,6.41E+00,1.01E+01
652,1,7.23E+00,1.02E+01
653,1,6.84E+00,1.09E+01
654,1,6.98E+00,9.30E+00
655,1,7.89E+00,1.04E+01
656,1,6.21E+00,9.52E+00
657,1,7.51E+00,9.99E+00
658,1,7.63E+00,9.85E+00
659,1,7.35E+00,9.75E+00
660,1,6.94E+00,9.37E+00
661,1,6.22E+00,9.50E+00
662,1,6.51E+00,1.02E+01
663,1,6.21E+00,9.42E+00
664,1,7.28E+00,9.78E+00
665,1,7.34E+00,1.00E+01
666,1,7.91E+00,9.69E+00
667,1,6.71E+00,9.66E+00
668,1,6.70E+00,1.04E+01
669,1,7.66E+00,9.90E+00
670,1,6.88E+00,9.35E+00
671,1,7.61E+00,9.71E+00
672,1,6.82E+00,1.00E+01
673,1,6.86E+00,1.08E+01
674,1,6.86E+00,9.02E+00
675,1,6.66E+00,1.00E+01
676,1,7.01E+00,9.48E+00
677,1,6.76E+00,9.95E+00
678,1,7.09E+00,1.08E+01
679,1,6.99E+00,9.33E+00
680,1,6.35E+00,1.04E+01
681,1,7.09E+00,1.03E+01
682,1,7.25E+00,1.02E+01
683,1,7.35E+00,1.03E+01
684,1,6.54E+00,9.97E+00
685,1,7.30E+00,9.75E+00
686,1,6.26E+00,1.02E+01
687,1,7.34E+00,1.09E+01
688,1,7.75E+00,1.02E+01
689,1,7.15E+00,1.04E+01
690,1,7.52E+00,1.01E+01
691,1,6.46E+00,1.08E+01
692,1,7.58E+00,1.02E+01
693,1,7.00E+00,9.91E+00
694,1,7.15E+00,9.44E+00
695,1,7.61E+00,1.03E+01
696,1,7.16E+00,9.46E+00
697,1,6.60E+00,1.01E+01
698,1,7.58E+00,1.07E+01
699,1,6.40E+00,9.33E+00
700,1,6.39E+00,1.06E+01
701,1,7.30E+00,9.76E+00
702,1,7.70E+00,9.47E+00
703,1,7.51E+00,1.01E+01
704,1,6.50E+00,9.46E+00
705,1,6.54E+00,9.98E+00
706,1,6.50E+00,1.06E+01
707,1,6.25E+00,1.06E+01
708,1,6.63E+00,9.81E+00
709,1,7.09E+00,1.04E+01
710,1,6.81E+00,9.23E+00
711,1,6.80E+00,9.46E+00
712,1,7.97E+00,9.92E+00
713,1,6.20E+00,9.97E+00
714,1,7.52E+00,1.02E+01
715,1,7.00E+00,1.08E+01
716,1,7.20E+00,9.38E+00
717,1,7.39E+00,9.55E+00
718,1,7.25E+00,1.03E+01
719,1,6.63E+00,1.09E+01
720,1,7.29E+00,1.02E+01
721,1,6.22E+00,9.75E+00
722,1,6.65E+00,9.55E+00
723,1,6.85E+00,9.70E+00
724,1,7.65E+00,1.01E+01
725,1,7.23E+00,9.84E+00
726,1,7.78E+00,1.01E+01
727,1,6.52E+00,1.03E+01
728,1,7.50E+00,9.60E+00
729,1,6.67E+00,9.10E+00
730,1,6.37E+00,1.06E+01
731,1,7.44E+00,1.03E+01
732,1,7.67E+00,1.06E+01
733,1,7.57E+00,1.07E+01
734,1,7.73E+00,1.01E+01
735,1,7.72E+00,1.02E+01
736,1,6.09E+00,9.87E+00
737,1,7.65E+00,1.05E+01
738,1,7.73E+00,9.52E+00
739,1,6.97E+00,1.03E+01
740,1,6.59E+00,9.33E+00
741,1,6.63E+00,9.64E+00
742,1,7.24E+00,9.39E+00
743,1,7.07E+00,1.03E+01
744,1,6.44E+00,1.04E+01
745,1,6.51E+00,1.03E+01
746,1,7.75E+00,9.54E+00
747,1,7.32E+00,1.02E+01
748,1,7.83E+00,9.99E+00
749,1,6.06E+00,1.00E+01
750,1,6.68E+00,1.03E+01
751,1,6.28E+00,9.77E+00
752,1,7.12E+00,9.69E+00
753,1,7.55E+00,1.06E+01
754,1,6.87E+00,1.01E+01
755,1,6.84E+00,1.05E+01
756,1,6.56E+00,1.03E+01
757,1,7.63E+00,9.75E+00
758,2,1.16E+01,9.30E+00
759,2,1.10E+01,1.01E+01
760,2,1.18E+01,1.01E+01
761,2,1.06E+01,1.02E+01
762,2,1.01E+01,9.83E+00
763,2,1.15E+01,1.04E+01
764,2,1.02E+01,9.74E+00
765,2,1.08E+01,9.83E+00
766,2,1.07E+01,9.90E+00
767,2,1.02E+01,1.01E+01
768,2,1.00E+01,9.93E+00
769,2,1.12E+01,9.58E+00
770,2,1.03E+01,1.01E+01
771,2,1.04E+01,9.47E+00
772,2,1.13E+01,1.00E+01
773,2,1.19E+01,1.04E+01
774,2,1.06E+01,9.74E+00
775,2,1.17E+01,9.76E+00
776,2,1.11E+01,1.10E+01
